timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,op_state
Mon Sep 20 22:07:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:08:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:09:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:10:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:11:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:12:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:13:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:14:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:15:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:16:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:17:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:18:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:19:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:20:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:21:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:22:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:24:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:25:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:26:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:27:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:28:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:29:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:30:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:31:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:32:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:33:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:34:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:35:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:36:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:37:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:38:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:39:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:40:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:41:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:42:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:43:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:44:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:45:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:46:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:47:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:48:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:49:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:50:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:51:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:52:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:53:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:54:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:55:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:56:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:57:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:58:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:59:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:00:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:01:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:02:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:03:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:04:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:05:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:06:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:07:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:08:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:09:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:10:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:11:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:12:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:13:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:14:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:15:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:16:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:17:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:18:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:19:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:20:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:21:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:22:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:23:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:24:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:25:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:26:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:27:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:28:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:29:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:30:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:31:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:32:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:33:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:34:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:35:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:36:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:37:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:38:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:39:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:40:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:41:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:42:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:43:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:44:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:45:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:46:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:47:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:48:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:49:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:50:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:51:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:52:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:53:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:54:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:55:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:56:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:57:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:58:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 23:59:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
